id_oportunidade;vendedor;produto;conta;etapa_negocio;data_engajamento;data_fechamento;valor_fechamento
OP-07176;Tiago Martins;Solução Atlas Essencial;;Em negociação;2017-07-05;;
OP-07513;Tiago Martins;Solução Atlas Plus Essencial;Valência Consultoria Ltda.;Ganha;2017-07-05;2017-07-12;1230
OP-06571;Vanessa Pereira;Solução Atlas Plus Profissional;Centauro Logística Ltda.;Em negociação;2017-07-05;;
OP-05541;Vanessa Pereira;Solução Atlas Essencial;Zafira Comunicação Ltda.;Ganha;2017-07-05;2017-07-15;443
OP-05448;Vanessa Pereira;Solução Atlas Plus Essencial;Oceânica Digital Ltda.;Ganha;2017-07-05;2017-09-26;1043
OP-02114;William Silveira;Solução Atlas Essencial;Rubi Comunicação Ltda.;Perdida;2017-07-05;2017-07-07;0
OP-01713;Amanda Azevedo;Módulo Horizonte Especial;Lótus Soluções Ltda.;Perdida;2017-07-05;2017-08-23;0
OP-01125;Caio Dias;Módulo Horizonte Avançado;Galáxia Software Ltda.;Perdida;2017-07-05;2017-07-13;0
OP-04579;Caio Dias;Módulo Horizonte Avançado;Pioneira Consultoria Ltda.;Ganha;2017-07-05;2017-08-08;3458
OP-04566;Débora Medeiros;Solução Atlas Plus Profissional;Oceânica Digital Ltda.;Perdida;2017-07-05;2017-07-13;0
OP-03353;Juliana Esteves;Módulo Horizonte Especial;Harmonia Participações Ltda.;Perdida;2017-07-05;2017-07-07;0
OP-05028;Leonardo Henriques;Módulo Horizonte Avançado;União Indústria Ltda.;Em negociação;2017-07-05;;
OP-06725;Leonardo Henriques;Módulo Horizonte Especial;Tropical Saúde Ltda.;Ganha;2017-07-05;2017-07-14;58
OP-06215;Mariana Lima;Módulo Horizonte Especial;Pioneira Consultoria Ltda.;Perdida;2017-07-05;2017-07-10;0
OP-05128;Nicolas Oliveira;Solução Atlas Essencial;Novaterra Telecom Ltda.;Perdida;2017-07-05;2017-07-06;0
OP-01269;Tatiana Castro;Solução Atlas Profissional;Aliança Indústria Ltda.;Perdida;2017-07-05;2017-07-17;0
OP-02938;Tatiana Castro;Solução Atlas Essencial;Koral Logística Ltda.;Ganha;2017-07-05;2017-09-20;658
OP-03026;Ana Almeida;Solução Atlas Plus Profissional;Essência Tecnologia Ltda.;Perdida;2017-07-06;2017-07-16;0
OP-04127;Eduarda Nogueira;Solução Atlas Plus Profissional;Terranova Telecom Ltda.;Perdida;2017-07-06;2017-07-07;0
OP-05041;Eduarda Nogueira;Solução Atlas Plus Profissional;Imperial Financeira Ltda.;Ganha;2017-07-06;2017-09-01;4791
OP-00837;Felipe Queiroz;Solução Atlas Essencial;Pampas Comunicação Ltda.;Ganha;2017-07-06;2017-07-08;590
OP-06655;Felipe Queiroz;Solução Atlas Plus Profissional;Quartzo Participações Ltda.;Ganha;2017-07-06;2017-07-14;5629
OP-02898;Gabriela Teixeira;Solução Atlas Plus Essencial;;Em negociação;2017-07-06;;
OP-06719;Gabriela Teixeira;Solução Atlas Profissional;Gênesis Indústria Ltda.;Perdida;2017-07-06;2017-07-15;0
OP-03465;Henrique Borges;Módulo Horizonte Avançado;;Em negociação;2017-07-06;;
OP-03309;Henrique Borges;Solução Atlas Plus Profissional;Zênite Serviços Ltda.;Perdida;2017-07-06;2017-07-18;0
OP-04805;Henrique Borges;Solução Atlas Profissional;Júpiter Comercial Ltda.;Perdida;2017-07-06;2017-07-07;0
OP-03035;Isabela Farias;Solução Atlas Profissional;Urbana Telecom Ltda.;Ganha;2017-07-06;2017-09-12;4323
OP-07022;Isabela Farias;Solução Atlas Profissional;Essência Tecnologia Ltda.;Ganha;2017-07-06;2017-07-12;5085
OP-04881;João Moreira;Módulo Horizonte Avançado;Porto Telecom Ltda.;Ganha;2017-07-06;2017-07-17;2996
OP-02273;Natália Correia;Solução Atlas Profissional;Safira Software Ltda.;Ganha;2017-07-06;2017-07-14;4682
OP-03633;Patrícia Campos;Módulo Horizonte Avançado;Raízes Varejo Ltda.;Ganha;2017-07-06;2017-07-14;3250
OP-03374;Tiago Martins;Solução Atlas Essencial;Kairós Varejo Ltda.;Perdida;2017-07-06;2017-07-12;0
OP-02519;Vanessa Pereira;Solução Atlas Profissional;Tropical Saúde Ltda.;Perdida;2017-07-06;2017-07-16;0
OP-03509;Vanessa Pereira;Solução Atlas Profissional;Tropical Saúde Ltda.;Ganha;2017-07-06;2017-09-06;5323
OP-07314;Caio Dias;Solução Atlas Essencial;Safira Software Ltda.;Perdida;2017-07-06;2017-07-07;0
OP-05430;Caio Dias;Solução Atlas Plus Profissional;Cristal Tecnologia Ltda.;Ganha;2017-07-06;2017-07-07;5966
OP-01991;Débora Medeiros;Solução Atlas Profissional;;Em negociação;2017-07-06;;
OP-00491;Débora Medeiros;Módulo Horizonte Avançado;Xingu Comercial Ltda.;Ganha;2017-07-06;2017-07-16;3452
OP-08293;Fernanda Valente;Módulo Horizonte Especial;Diamante Financeira Ltda.;Perdida;2017-07-06;2017-07-17;0
OP-06358;Fernanda Valente;Módulo Horizonte Avançado;Sinapse Soluções Ltda.;Perdida;2017-07-06;2017-07-13;0
OP-03069;Juliana Esteves;Solução Atlas Essencial;Xingu Comercial Ltda.;Perdida;2017-07-06;2017-07-11;0
OP-05636;Nicolas Oliveira;Solução Atlas Essencial;Solaris Comunicação Ltda.;Ganha;2017-07-06;2017-07-13;583
OP-07048;Priscila Ramos;Módulo Horizonte Especial;Elo Telecom Ltda.;Perdida;2017-07-06;2017-07-16;0
OP-02382;Tatiana Castro;Solução Atlas Plus Essencial;Jardim Serviços Ltda.;Perdida;2017-07-06;2017-07-13;0
OP-06340;Tatiana Castro;Solução Atlas Essencial;Serrana Tecnologia Ltda.;Ganha;2017-07-06;2017-09-27;507
OP-03498;Ana Almeida;Solução Atlas Essencial;Pampas Comunicação Ltda.;Perdida;2017-07-07;2017-07-15;0
OP-07449;Ana Almeida;Módulo Horizonte Especial;Jade Tecnologia Ltda.;Perdida;2017-07-07;2017-07-13;0
OP-03052;Bruno Duarte;Solução Atlas Profissional;;Em negociação;2017-07-07;;
OP-01467;Bruno Duarte;Solução Atlas Essencial;Atlas Digital Ltda.;Ganha;2017-07-07;2017-07-09;574
OP-01369;Eduarda Nogueira;Solução Atlas Plus Essencial;Farol Saúde Ltda.;Em negociação;2017-07-07;;
OP-08779;Eduarda Nogueira;Módulo Horizonte Especial;Fênix Sistemas Ltda.;Ganha;2017-07-07;2017-09-07;48
OP-05372;Felipe Queiroz;Módulo Horizonte Especial;Torre Digital Ltda.;Perdida;2017-07-07;2017-07-17;0
OP-03131;Felipe Queiroz;Solução Atlas Essencial;Quartzo Participações Ltda.;Ganha;2017-07-07;2017-07-15;458
OP-07641;Felipe Queiroz;Solução Atlas Plus Profissional;Pioneira Consultoria Ltda.;Ganha;2017-07-07;2017-09-18;5455
OP-07764;Gabriela Teixeira;Solução Atlas Essencial;Paralela Logística Ltda.;Perdida;2017-07-07;2017-07-14;0
OP-04070;Gabriela Teixeira;Solução Atlas Plus Profissional;Tropical Saúde Ltda.;Ganha;2017-07-07;2017-09-17;5666
OP-00027;Henrique Borges;Solução Atlas Plus Essencial;Cobalto Financeira Ltda.;Ganha;2017-07-07;2017-07-09;1107
OP-03831;Henrique Borges;Solução Atlas Profissional;Aurora Soluções Ltda.;Ganha;2017-07-07;2017-07-08;4089
OP-05495;João Moreira;Solução Atlas Essencial;Elo Telecom Ltda.;Ganha;2017-07-07;2017-09-08;498
OP-06985;Larissa Santos;Módulo Horizonte Avançado;Metrópole Digital Ltda.;Perdida;2017-07-07;2017-09-07;0
OP-08725;Sofia Ishikawa;Módulo Horizonte Especial;Alvorada Digital Ltda.;Ganha;2017-07-07;2017-07-11;64
OP-03083;Tiago Martins;Módulo Horizonte Avançado;Inova Software Ltda.;Perdida;2017-07-07;2017-07-09;0
OP-04994;Vanessa Pereira;Solução Atlas Plus Profissional;Íntegra Comercial Ltda.;Em negociação;2017-07-07;;
OP-06076;Vanessa Pereira;Solução Atlas Essencial;Valência Consultoria Ltda.;Perdida;2017-07-07;2017-07-09;0
OP-06339;Vanessa Pereira;Solução Atlas Essencial;Bravura Financeira Ltda.;Ganha;2017-07-07;2017-07-09;565
OP-03020;Vanessa Pereira;Solução Atlas Essencial;Tropical Saúde Ltda.;Ganha;2017-07-07;2017-07-17;579
OP-02905;William Silveira;Módulo Horizonte Especial;Novaterra Telecom Ltda.;Ganha;2017-07-07;2017-09-11;56
OP-06387;Amanda Azevedo;Solução Atlas Profissional;Neblina Software Ltda.;Ganha;2017-07-07;2017-09-05;4063
OP-05371;Caio Dias;Solução Atlas Plus Essencial;Pampas Comunicação Ltda.;Ganha;2017-07-07;2017-07-17;1193
OP-05068;Fernanda Valente;Solução Atlas Essencial;Opala Comercial Ltda.;Perdida;2017-07-07;2017-07-15;0
OP-03862;Helena Menezes;Solução Atlas Plus Essencial;Nexa Telecom Ltda.;Ganha;2017-07-07;2017-07-11;1088
OP-08400;Igor Barros;Solução Atlas Plus Essencial;Júpiter Comercial Ltda.;Perdida;2017-07-07;2017-09-17;0
OP-02257;Juliana Esteves;Módulo Horizonte Especial;Inova Software Ltda.;Ganha;2017-07-07;2017-09-11;58
OP-08546;Leonardo Henriques;Solução Atlas Plus Profissional;;Em negociação;2017-07-07;;
OP-00405;Nicolas Oliveira;Módulo Horizonte Avançado;Ipanema Logística Ltda.;Perdida;2017-07-07;2017-07-09;0
OP-08338;Nicolas Oliveira;Solução Atlas Plus Profissional;Kairós Varejo Ltda.;Ganha;2017-07-07;2017-07-13;4466
OP-06118;Priscila Ramos;Módulo Horizonte Especial;;Em negociação;2017-07-07;;
OP-01271;Priscila Ramos;Solução Atlas Essencial;União Indústria Ltda.;Perdida;2017-07-07;2017-07-14;0
OP-02000;Priscila Ramos;Módulo Horizonte Avançado;Júpiter Comercial Ltda.;Perdida;2017-07-07;2017-07-15;0
OP-01104;Ana Almeida;Módulo Horizonte Especial;Helix Comercial Ltda.;Ganha;2017-07-08;2017-11-06;55
OP-06604;Bruno Duarte;Solução Atlas Essencial;Atena Participações Ltda.;Em negociação;2017-07-08;;
OP-07327;Eduarda Nogueira;Solução Atlas Plus Essencial;Terranova Telecom Ltda.;Perdida;2017-07-08;2017-07-15;0
OP-03114;Eduarda Nogueira;Solução Atlas Plus Essencial;Valência Consultoria Ltda.;Ganha;2017-07-08;2017-07-16;861
OP-02766;Gabriela Teixeira;Solução Atlas Essencial;Aurora Soluções Ltda.;Em negociação;2017-07-08;;
OP-05983;Gabriela Teixeira;Módulo Horizonte Avançado;Imperial Financeira Ltda.;Perdida;2017-07-08;2017-07-09;0
OP-02881;Gabriela Teixeira;Solução Atlas Profissional;Farol Saúde Ltda.;Ganha;2017-07-08;2017-07-19;5137
OP-04735;Isabela Farias;Módulo Horizonte Especial;Nexa Telecom Ltda.;Ganha;2017-07-08;2017-07-16;54
OP-03343;João Moreira;Solução Atlas Plus Essencial;União Indústria Ltda.;Ganha;2017-07-08;2017-07-14;1020
OP-01694;João Moreira;Solução Atlas Plus Essencial;Latitude Serviços Ltda.;Ganha;2017-07-08;2017-09-28;1136
OP-02722;João Moreira;Módulo Horizonte Especial;Valência Consultoria Ltda.;Ganha;2017-07-08;2017-07-14;55
OP-05527;Larissa Santos;Solução Atlas Profissional;Lótus Soluções Ltda.;Ganha;2017-07-08;2017-09-09;5097
OP-04193;Natália Correia;Solução Atlas Essencial;União Indústria Ltda.;Ganha;2017-07-08;2017-07-09;483
OP-06552;Rafael Ferreira;Solução Atlas Essencial;;Em negociação;2017-07-08;;
OP-03601;Rafael Ferreira;Solução Atlas Essencial;Oceânica Digital Ltda.;Ganha;2017-07-08;2017-08-29;587
OP-03728;Rafael Ferreira;Solução Atlas Plus Profissional;Tropical Saúde Ltda.;Ganha;2017-07-08;2017-07-16;5284
OP-03574;Sofia Ishikawa;Solução Atlas Essencial;Opala Comercial Ltda.;Perdida;2017-07-08;2017-07-09;0
OP-05533;Sofia Ishikawa;Solução Atlas Essencial;Habitat Consultoria Ltda.;Perdida;2017-07-08;2017-09-12;0
OP-05222;Vanessa Pereira;Módulo Horizonte Avançado;Koral Logística Ltda.;Perdida;2017-07-08;2017-09-28;0
OP-00006;Vanessa Pereira;Solução Atlas Plus Essencial;Kairós Varejo Ltda.;Ganha;2017-07-08;2017-07-09;993
OP-02697;Amanda Azevedo;Solução Atlas Essencial;Lótus Soluções Ltda.;Perdida;2017-07-08;2017-07-15;0
OP-07068;Débora Medeiros;Solução Atlas Profissional;Bravura Financeira Ltda.;Ganha;2017-07-08;2017-09-19;4642
OP-04974;Igor Barros;Solução Atlas Profissional;Farol Saúde Ltda.;Perdida;2017-07-08;2017-07-17;0
OP-07005;Igor Barros;Solução Atlas Profissional;Tropical Saúde Ltda.;Ganha;2017-07-08;2017-07-15;4530
OP-00262;Juliana Esteves;Módulo Horizonte Especial;Koral Logística Ltda.;Perdida;2017-07-08;2017-07-10;0
OP-07533;Leonardo Henriques;Módulo Horizonte Avançado;Júpiter Comercial Ltda.;Ganha;2017-07-08;2017-07-09;3569
OP-01024;Nicolas Oliveira;Módulo Horizonte Avançado;Novaterra Telecom Ltda.;Ganha;2017-07-08;2017-08-31;3276
OP-00101;Priscila Ramos;Solução Atlas Plus Essencial;;Em negociação;2017-07-08;;
OP-03210;Priscila Ramos;Módulo Horizonte Especial;Imperial Financeira Ltda.;Em negociação;2017-07-08;;
OP-07047;Priscila Ramos;Módulo Horizonte Avançado;Boreal Varejo Ltda.;Perdida;2017-07-08;2017-07-10;0
OP-01258;Tatiana Castro;Solução Atlas Essencial;Bravura Financeira Ltda.;Perdida;2017-07-08;2017-07-16;0
OP-01836;Tatiana Castro;Solução Atlas Plus Essencial;Kairós Varejo Ltda.;Perdida;2017-07-08;2017-07-16;0
OP-08506;Tatiana Castro;Solução Atlas Plus Profissional;Nativa Varejo Ltda.;Perdida;2017-07-08;2017-07-17;0
OP-04400;Tatiana Castro;Solução Atlas Plus Profissional;Krypton Saúde Ltda.;Perdida;2017-07-08;2017-07-15;0
OP-01705;Tatiana Castro;Solução Atlas Profissional;Metrópole Digital Ltda.;Perdida;2017-07-08;2017-11-09;0
OP-00033;Tatiana Castro;Solução Atlas Plus Profissional;Tropical Saúde Ltda.;Ganha;2017-07-08;2017-07-17;5576
OP-04997;Ana Almeida;Solução Atlas Essencial;Futura Consultoria Ltda.;Ganha;2017-07-09;2017-09-16;460
OP-05506;Bruno Duarte;Solução Atlas Essencial;Montana Varejo Ltda.;Ganha;2017-07-09;2017-07-16;457
OP-05833;Eduarda Nogueira;Solução Atlas Plus Profissional;;Em negociação;2017-07-09;;
OP-08051;Eduarda Nogueira;Módulo Horizonte Avançado;Paralela Logística Ltda.;Perdida;2017-07-09;2017-07-15;0
OP-07055;Gabriela Teixeira;Solução Atlas Essencial;Estrela Indústria Ltda.;Ganha;2017-07-09;2017-07-10;665
OP-07425;Gabriela Teixeira;Solução Atlas Plus Essencial;Montana Varejo Ltda.;Ganha;2017-07-09;2017-07-15;1122
OP-07037;Gabriela Teixeira;Solução Atlas Plus Profissional;Farol Saúde Ltda.;Ganha;2017-07-09;2017-07-18;5578
OP-06127;Henrique Borges;Solução Atlas Profissional;Nexa Telecom Ltda.;Em negociação;2017-07-09;;
OP-05695;Isabela Farias;Solução Atlas Essencial;Mirante Consultoria Ltda.;Ganha;2017-07-09;2017-09-08;460
OP-01776;João Moreira;Solução Atlas Plus Essencial;Terranova Telecom Ltda.;Ganha;2017-07-09;2017-08-31;1133
OP-07351;João Moreira;Solução Atlas Plus Essencial;Estrela Indústria Ltda.;Ganha;2017-07-09;2017-09-18;1194
OP-06211;João Moreira;Solução Atlas Plus Profissional;Latitude Serviços Ltda.;Ganha;2017-07-09;2017-09-16;5861
OP-04355;Larissa Santos;Solução Atlas Plus Essencial;;Em negociação;2017-07-09;;
OP-06547;Otávio Pinto;Solução Atlas Essencial;Alvorada Digital Ltda.;Perdida;2017-07-09;2017-07-17;0
OP-05782;Otávio Pinto;Solução Atlas Plus Essencial;Sinapse Soluções Ltda.;Ganha;2017-07-09;2017-08-28;1194
OP-08292;Otávio Pinto;Solução Atlas Profissional;Cristal Tecnologia Ltda.;Ganha;2017-07-09;2017-07-11;4440
OP-00100;Sofia Ishikawa;Módulo Horizonte Especial;Horizonte Saúde Ltda.;Ganha;2017-07-09;2017-07-19;53
OP-05769;Tiago Martins;Solução Atlas Essencial;Raízes Varejo Ltda.;Perdida;2017-07-09;2017-07-14;0
OP-00022;William Silveira;Solução Atlas Plus Essencial;Pampas Comunicação Ltda.;Ganha;2017-07-09;2017-07-13;1192
OP-04305;Caio Dias;Módulo Horizonte Especial;Íntegra Comercial Ltda.;Ganha;2017-07-09;2017-09-01;54
OP-03502;Fernanda Valente;Módulo Horizonte Avançado;Litoral Indústria Ltda.;Perdida;2017-07-09;2017-07-13;0
OP-06138;Fernanda Valente;Solução Atlas Plus Profissional;Habitat Consultoria Ltda.;Ganha;2017-07-09;2017-07-18;4651
OP-07419;Helena Menezes;Solução Atlas Plus Profissional;Jade Tecnologia Ltda.;Perdida;2017-07-09;2017-07-19;0
OP-01503;Helena Menezes;Solução Atlas Plus Profissional;Nexa Telecom Ltda.;Ganha;2017-07-09;2017-09-24;5944
OP-08028;Igor Barros;Módulo Horizonte Avançado;Estrela Indústria Ltda.;Perdida;2017-07-09;2017-07-17;0
OP-01528;Juliana Esteves;Solução Atlas Profissional;Torre Digital Ltda.;Em negociação;2017-07-09;;
OP-06147;Juliana Esteves;Módulo Horizonte Avançado;;Em negociação;2017-07-09;;
OP-04453;Nicolas Oliveira;Módulo Horizonte Avançado;Kairós Varejo Ltda.;Perdida;2017-07-09;2017-07-17;0
OP-03142;Tatiana Castro;Solução Atlas Profissional;;Em negociação;2017-07-09;;
OP-01468;Ana Almeida;Solução Atlas Plus Essencial;Mosaico Serviços Ltda.;Ganha;2017-07-10;2017-07-17;962
OP-07969;Bruno Duarte;Solução Atlas Plus Essencial;Paralela Logística Ltda.;Ganha;2017-07-10;2017-07-21;1063
OP-01331;Eduarda Nogueira;Módulo Horizonte Avançado;Norte Soluções Ltda.;Perdida;2017-07-10;2017-07-23;0
OP-02789;Felipe Queiroz;Solução Atlas Essencial;Helix Comercial Ltda.;Perdida;2017-07-10;2017-07-23;0
OP-00314;Isabela Farias;Solução Atlas Plus Essencial;Horizonte Saúde Ltda.;Perdida;2017-07-10;2017-07-12;0
OP-00889;Isabela Farias;Módulo Horizonte Especial;Urbana Telecom Ltda.;Perdida;2017-07-10;2017-07-17;0
OP-02390;Isabela Farias;Módulo Horizonte Avançado;Mosaico Serviços Ltda.;Ganha;2017-07-10;2017-09-03;2572
OP-06492;Otávio Pinto;Solução Atlas Profissional;Galáxia Software Ltda.;Perdida;2017-07-10;2017-07-11;0
OP-02344;Otávio Pinto;Solução Atlas Profissional;Habitat Consultoria Ltda.;Ganha;2017-07-10;2017-07-18;4631
OP-05284;Otávio Pinto;Módulo Horizonte Avançado;Quartzo Participações Ltda.;Ganha;2017-07-10;2017-07-19;3230
OP-00353;Patrícia Campos;Módulo Horizonte Especial;Safira Software Ltda.;Ganha;2017-07-10;2017-07-19;59
OP-01689;Rafael Ferreira;Módulo Horizonte Avançado;Xingu Comercial Ltda.;Ganha;2017-07-10;2017-11-03;3624
OP-08347;Tiago Martins;Solução Atlas Plus Essencial;Xingu Comercial Ltda.;Perdida;2017-07-10;2017-11-11;0
OP-08607;Tiago Martins;Solução Atlas Profissional;Ipanema Logística Ltda.;Perdida;2017-07-10;2017-07-12;0
OP-05624;Tiago Martins;Solução Atlas Plus Profissional;Metrópole Digital Ltda.;Ganha;2017-07-10;2017-09-22;5848
OP-02360;Tiago Martins;Módulo Horizonte Especial;Centauro Logística Ltda.;Ganha;2017-07-10;2017-07-11;42
OP-05735;Vanessa Pereira;Solução Atlas Plus Profissional;Zafira Comunicação Ltda.;Perdida;2017-07-10;2017-07-12;0
OP-07362;Vanessa Pereira;Solução Atlas Profissional;Catarina Soluções Ltda.;Perdida;2017-07-10;2017-07-17;0
OP-02479;Amanda Azevedo;Solução Atlas Plus Profissional;Metrópole Digital Ltda.;Perdida;2017-07-10;2017-08-29;0
OP-06479;Caio Dias;Módulo Horizonte Avançado;Jade Tecnologia Ltda.;Perdida;2017-07-10;2017-07-12;0
OP-00611;Fernanda Valente;Módulo Horizonte Especial;Horizonte Saúde Ltda.;Perdida;2017-07-10;2017-07-21;0
OP-00117;Fernanda Valente;Solução Atlas Essencial;Quartzo Participações Ltda.;Ganha;2017-07-10;2017-07-19;588
OP-03893;Igor Barros;Solução Atlas Plus Essencial;Norte Soluções Ltda.;Perdida;2017-07-10;2017-07-18;0
OP-02119;Igor Barros;Módulo Horizonte Especial;Latitude Serviços Ltda.;Ganha;2017-07-10;2017-07-17;54
OP-06612;Leonardo Henriques;Solução Atlas Profissional;;Em negociação;2017-07-10;;
OP-06133;Nicolas Oliveira;Solução Atlas Profissional;Quasar Serviços Ltda.;Ganha;2017-07-10;2017-09-06;5099
OP-07599;Priscila Ramos;Solução Atlas Essencial;;Em negociação;2017-07-10;;
OP-01884;Tatiana Castro;Solução Atlas Plus Profissional;Granito Comunicação Ltda.;Perdida;2017-07-10;2017-07-15;0
OP-06608;Bruno Duarte;Módulo Horizonte Avançado;Valência Consultoria Ltda.;Perdida;2017-07-11;2017-07-21;0
OP-00214;Eduarda Nogueira;Solução Atlas Plus Profissional;;Em negociação;2017-07-11;;
OP-06214;Felipe Queiroz;Solução Atlas Essencial;Opala Comercial Ltda.;Perdida;2017-07-11;2017-09-16;0
OP-00544;Felipe Queiroz;Solução Atlas Plus Essencial;Essência Tecnologia Ltda.;Perdida;2017-07-11;2017-07-13;0
OP-07871;Gabriela Teixeira;Módulo Horizonte Avançado;Paralela Logística Ltda.;Perdida;2017-07-11;2017-07-13;0
OP-07042;Henrique Borges;Solução Atlas Profissional;Paralela Logística Ltda.;Perdida;2017-07-11;2017-08-18;0
OP-03347;Henrique Borges;Solução Atlas Plus Profissional;Ônix Sistemas Ltda.;Ganha;2017-07-11;2017-07-19;4881
OP-06163;Isabela Farias;Solução Atlas Essencial;Vértice Sistemas Ltda.;Perdida;2017-07-11;2017-11-09;0
OP-04620;Isabela Farias;Solução Atlas Profissional;Pioneira Consultoria Ltda.;Perdida;2017-07-11;2017-07-12;0
OP-06148;Isabela Farias;Solução Atlas Profissional;Sinapse Soluções Ltda.;Perdida;2017-07-11;2017-07-18;0
OP-08125;Otávio Pinto;Módulo Horizonte Avançado;Futura Consultoria Ltda.;Ganha;2017-07-11;2017-07-12;2878
OP-04146;Patrícia Campos;Módulo Horizonte Especial;Inova Software Ltda.;Perdida;2017-07-11;2017-07-12;0
OP-07453;Patrícia Campos;Módulo Horizonte Avançado;Bravura Financeira Ltda.;Ganha;2017-07-11;2017-09-08;3121
OP-01167;Rafael Ferreira;Solução Atlas Plus Profissional;Ipanema Logística Ltda.;Perdida;2017-07-11;2017-07-12;0
OP-05095;Rafael Ferreira;Módulo Horizonte Especial;Jardim Serviços Ltda.;Ganha;2017-07-11;2017-07-18;57
OP-05686;Sofia Ishikawa;Solução Atlas Essencial;Essência Tecnologia Ltda.;Ganha;2017-07-11;2017-07-12;576
OP-00194;Sofia Ishikawa;Solução Atlas Plus Essencial;Waypoint Software Ltda.;Ganha;2017-07-11;2017-07-18;1258
OP-01484;Tiago Martins;Solução Atlas Plus Essencial;Quasar Serviços Ltda.;Perdida;2017-07-11;2017-08-22;0
OP-04804;Vanessa Pereira;Solução Atlas Plus Profissional;;Em negociação;2017-07-11;;
OP-04220;Vanessa Pereira;Solução Atlas Essencial;Nativa Varejo Ltda.;Perdida;2017-07-11;2017-09-29;0
OP-07739;Vanessa Pereira;Solução Atlas Essencial;Novaterra Telecom Ltda.;Ganha;2017-07-11;2017-07-20;491
OP-04918;Amanda Azevedo;Solução Atlas Essencial;Zafira Comunicação Ltda.;Ganha;2017-07-11;2017-08-23;494
OP-08578;Débora Medeiros;Solução Atlas Profissional;Centauro Logística Ltda.;Perdida;2017-07-11;2017-07-20;0
